KP_beg,KP_end,symbol,type_id,value,text_shrt,text_long,set_id,desc,colour,range,category_id,date_created,notes,name,column_id_rec,column_id_con,x1,x2,y1,y2
1066327,1066865,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1066865,1066922,TS,TRENCHLESS,0,NONE TRENCHLESS,NONE Trenchless Crossing,2,,"[163, 54, 145]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1066922,1066955,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1066955,1067050,TS,SSH,25,25cm SSH,25cm Site-Specific Handling,2,,"[99, 108, 53]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1067050,1067337,TS,FW,25,25cm FW,25cm Full Width,2,,"[76, 66, 38]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1067337,1067367,TS,SSH,25,25cm SSH,25cm Site-Specific Handling,2,,"[99, 108, 53]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1067367,1067427,TS,FW,25,25cm FW,25cm Full Width,2,,"[76, 66, 38]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1067427,1068472,TS,FW,15,15-20cm FW,15-20cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068472,1068525,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068525,1068561,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068561,1068639,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068639,1068693,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068693,1068763,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068763,1068788,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1068788,1069064,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069064,1069152,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069152,1069178,TS,SSH,15,15-20cm SSH,15-20cm Site-Specific Handling,2,,"[131, 136, 68]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069178,1069488,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069488,1069677,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069677,1069698,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069698,1069913,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1069913,1070061,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070061,1070084,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070084,1070145,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070145,1070189,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070189,1070221,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070221,1070345,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070345,1070391,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070391,1070658,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070658,1070699,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070699,1070718,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070718,1070804,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070804,1070882,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070882,1070920,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070920,1070988,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1070988,1071091,TS,SSH,10,10-15cm SSH,10-15cm Site-Specific Handling,2,,"[147, 150, 76]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1071091,1071114,TS,FW,10,10-15cm FW,10-15cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1071114,1071410,TS,FW,15,15-20cm FW,15-20cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1071410,1071513,TS,SSH,15,15-20cm SSH,15-20cm Site-Specific Handling,2,,"[131, 136, 68]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1071513,1072010,TS,FW,15,15-20cm FW,15-20cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1072010,1072075,TS,SSH,15,15-20cm SSH,15-20cm Site-Specific Handling,2,,"[131, 136, 68]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1072075,1072881,TS,SSH,20,20-30cm SSH,20-30cm Site-Specific Handling,2,,"[115, 122, 61]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1072881,1073706,TS,FW,10,10-20cm FW,10-20cm Full Width,2,,"[140, 126, 81]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1073706,1073792,TS,FW,15,15cm FW,15cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1073792,1073845,TS,SSH,15,15cm SSH,15cm Site-Specific Handling,2,,"[131, 136, 68]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1073845,1073892,TS,FW,15,15cm FW,15cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1073892,1074736,TS,FW,15,15-20cm FW,15-20cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1074736,1075016,TS,FW,15,15cm FW,15cm Full Width,2,,"[119, 106, 67]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075016,1075293,TS,SSH,0,0cm SSH,0cm Site-Specific Handling,2,,"[179, 178, 91]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075293,1075404,TS,FW,20,20cm FW,20cm Full Width,2,,"[97, 86, 52]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075404,1075422,TS,SSH,20,20cm SSH,20cm Site-Specific Handling,2,,"[115, 122, 61]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075422,1075536,TS,FW,20,20cm FW,20cm Full Width,2,,"[97, 86, 52]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075536,1075594,TS,SSH,20,20cm SSH,20cm Site-Specific Handling,2,,"[115, 122, 61]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075594,1075665,TS,FW,20,20cm FW,20cm Full Width,2,,"[97, 86, 52]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075665,1075685,TS,SSH,20,20cm SSH,20cm Site-Specific Handling,2,,"[115, 122, 61]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075685,1075858,TS,FW,20,20cm FW,20cm Full Width,2,,"[97, 86, 52]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
1075858,1075916.37,TS,SSH,0,0cm SSH,0cm Site-Specific Handling,2,,"[179, 178, 91]",TRUE,11,2021-10-10,Env alignment sheets,Topsoil Handling,2,2,11,15,76.522,386.522
