KP_beg,KP_end,symbol,type_id,value,text_shrt,text_long,set_id,desc,colour,range,category_id,date_created,notes,name,column_id_rec,column_id_con,x1,x2,y1,y2
987100,987220,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987220,987500,PT,FBE,11.8,11.8mm FBE,11.8mm Fusion-Bonded Epoxy TYPE 4,17,,"[122, 189, 156]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987500,987617,PT,FBE,11.8,11.8mm FBE,11.8mm Fusion-Bonded Epoxy TYPE 4,17,,"[122, 189, 156]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987617,987641,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987641,987665,PT,FBE,19,19.0mm FBE-M45,19.0mm Fusion-Bonded Epoxy (M45) TYPE 41,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987665,987689,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
987689,988558,PT,FBE,11.8,11.8mm FBE,11.8mm Fusion-Bonded Epoxy TYPE 4,17,,"[122, 189, 156]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988558,988582.23,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988582.23,988606.23,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988606.23,988614.23,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988614.23,988638.23,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988638.23,988662.23,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
988662.23,989127,PT,FBE,11.8,11.8mm FBE,11.8mm Fusion-Bonded Epoxy TYPE 4,17,,"[122, 189, 156]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
989127,989136.72,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
989136.72,989157,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
989157,989166.66,PT,LE,14.7,14.7mm LE,14.7mm Elbow TYPE 22,17,,"[144, 191, 140]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
989166.66,990260.66,PT,FBE,11.8,11.8mm FBE,11.8mm Fusion-Bonded Epoxy TYPE 4,17,,"[122, 189, 156]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990260.66,990272.66,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990272.66,990309.36,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990309.36,990313.96,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990313.96,990326.9,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990326.9,990332,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990332,990356,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990356,990615,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990615,990638.7,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990638.7,990643.3,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990643.3,990667,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990667,990907,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990907,990930.7,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990930.7,990935.3,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990935.3,990955.08,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990955.08,990959.27,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990959.27,990983.27,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
990983.27,991437.46,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991437.46,991461.46,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991461.46,991465.66,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991465.66,991489.66,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991489.66,991569.65,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991569.65,991593.65,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991593.65,991599.04,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991599.04,991623.04,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
991623.04,992006,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
992006,992030,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
992030,992054,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
992054,993100,PT,ARO,21.5,21.5mm ARO,21.5mm Abrasion-Resistant Overcoat TYPE 15,17,,"[122, 75, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
993100,993849,PT,ARO,21.5,21.5mm ARO,21.5mm Abrasion-Resistant Overcoat TYPE 15,17,,"[122, 75, 70]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
993849,993873,PT,FBE,21.5,21.5mm FBE,21.5mm Fusion-Bonded Epoxy TYPE 34,17,,"[77, 124, 108]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
993873,993897,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
993897,994243,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994243,994267,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994267,994272.39,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994272.39,994308.97,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994308.97,994332.97,PT,ARO,14.7,14.7mm ARO,14.7mm Abrasion-Resistant Overcoat TYPE 6,17,,"[199, 130, 107]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994332.97,994364.79,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994364.79,994388.79,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994388.79,994393.47,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994393.47,994417.47,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994417.47,994895.49,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994895.49,994919.49,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994919.49,994924.73,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994924.73,994972.3,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994972.3,994977.7,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994977.7,994990.86,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994990.86,994996.26,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
994996.26,995001.65,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995001.65,995023.5,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995023.5,995028.5,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995028.5,995042.58,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995042.58,995049.17,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995049.17,995073.16,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995073.16,995131.37,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995131.37,995155.38,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995155.38,995159.73,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995159.73,995183.73,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995183.73,995511.1,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995511.1,995535.1,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995535.1,995540.89,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995540.89,995564.89,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995564.89,995684.45,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995684.45,995708.45,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995708.45,995713.12,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995713.12,995737.12,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995737.12,995763.76,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995763.76,995787.76,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995787.76,995793.07,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995793.07,995817.07,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995817.07,995905.304,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995905.304,995929.3,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995929.3,995934.7,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995934.7,995958.7,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
995958.7,996000,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996000,996166.84,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996166.84,996190.84,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996190.84,996195.36,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996195.36,996219.35,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996219.35,996267.46,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996267.46,996291.46,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996291.46,996296.85,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996296.85,996320.85,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
996320.85,997267.79,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997267.79,997291.79,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997291.79,997297.66,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997297.66,997347.4,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997347.4,997352.31,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997352.31,997359.63,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997359.63,997363.83,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997363.83,997373.16,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997373.16,997378.55,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997378.55,997425.31,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997425.31,997430.22,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997430.22,997454.22,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997454.22,997548,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997548,997589.3,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997589.3,997594.13,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997594.13,997620,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997620,997739,PT,ARO,19,19.0mm ARO,19.0mm Abrasion-Resistant Overcoat TYPE 8,17,,"[150, 95, 83]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997739,997745,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997745,997749,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997749,997754.82,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997754.82,997815.33,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997815.33,997819.6,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997819.6,997843.6,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
997843.6,998000,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998000,998063.11,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998063.11,998087.11,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998087.11,998092.91,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998092.91,998116.91,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998116.91,998770.81,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998770.81,998794.81,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998794.81,998799.25,PT,LE,19,19.0mm LE,19.0mm Elbow TYPE 26,17,,"[110, 158, 106]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998799.25,998823.25,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998823.25,998867.59,PT,FBE,14.7,14.7mm FBE,14.7mm Fusion-Bonded Epoxy TYPE 5,17,,"[108, 169, 141]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
998867.59,998891.59,PT,FBE,19,19.0mm FBE,19.0mm Fusion-Bonded Epoxy TYPE 7,17,,"[89, 141, 120]",TRUE,8,2022-05-12,New pipe segementation table,Pipe Segmentation,,3,,,,
